127.0.0.1 - - [24/Feb/2020:14:45:01 -0500] GET /throttle/data/v1/keyTemplates HTTP/1.1 200 12 - - 2.741
127.0.0.1 - - [24/Feb/2020:14:45:01 -0500] GET /throttle/data/v1/revokedjwt HTTP/1.1 200 12 - - 2.743
127.0.0.1 - - [24/Feb/2020:14:45:01 -0500] GET /throttle/data/v1/block HTTP/1.1 200 68 - - 2.746
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:45:14 -0500] GET /carbon HTTP/1.1 302 - - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.060
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:16 -0500] POST /oidc/logout HTTP/1.1 302 - https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.342
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:16 -0500] GET /publisher/services/auth/callback/logout?sp=admin_admin_publisher&tenantDomain=carbon.super HTTP/1.1 302 - https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.056
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:16 -0500] GET /publisher/logout HTTP/1.1 200 1863 https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:16 -0500] GET /publisher/site/public/css/draftjs.css HTTP/1.1 200 2643 https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:16 -0500] GET /publisher/site/public/css/main.css HTTP/1.1 200 1119 https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:16 -0500] GET /publisher/site/public/fonts/iconfont/material-icons.css HTTP/1.1 200 970 https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:16 -0500] GET /publisher/site/public/locales/es.json HTTP/1.1 404 - https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:16 -0500] GET /api/am/publisher/v1.0/swagger.yaml HTTP/1.1 200 394752 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.033
127.0.0.1 - - [24/Feb/2020:22:20:16 -0500] GET /api/am/publisher/v1.0/settings HTTP/1.1 200 726 - Jakarta Commons-HttpClient/3.1 0.261
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:16 -0500] GET /publisher/services/auth/login HTTP/1.1 302 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.323
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:16 -0500] GET /oauth2/authorize?response_type=code&client_id=9s4I5cIx9bv9VxHogQbG3ij8Pe0a&scope=apim:api_create%20apim:api_delete%20apim:api_publish%20apim:api_view%20apim:client_certificates_add%20apim:client_certificates_update%20apim:client_certificates_view%20apim:document_create%20apim:document_manage%20apim:ep_certificates_add%20apim:ep_certificates_update%20apim:ep_certificates_view%20apim:external_services_discover%20apim:mediation_policy_create%20apim:mediation_policy_manage%20apim:mediation_policy_view%20apim:pub_alert_manage%20apim:publisher_settings%20apim:subscription_block%20apim:subscription_view%20apim:threat_protection_policy_create%20apim:threat_protection_policy_manage%20openid&state=/apis&redirect_uri=https://localhost:9443/publisher/services/auth/callback/login HTTP/1.1 302 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.025
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:18 -0500] GET /api/am/publisher/v1.0/settings HTTP/1.1 200 726 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.257
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:18 -0500] GET /authenticationendpoint/login.do?client_id=9s4I5cIx9bv9VxHogQbG3ij8Pe0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fpublisher%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_create+apim%3Aapi_delete+apim%3Aapi_publish+apim%3Aapi_view+apim%3Aclient_certificates_add+apim%3Aclient_certificates_update+apim%3Aclient_certificates_view+apim%3Adocument_create+apim%3Adocument_manage+apim%3Aep_certificates_add+apim%3Aep_certificates_update+apim%3Aep_certificates_view+apim%3Aexternal_services_discover+apim%3Amediation_policy_create+apim%3Amediation_policy_manage+apim%3Amediation_policy_view+apim%3Apub_alert_manage+apim%3Apublisher_settings+apim%3Asubscription_block+apim%3Asubscription_view+apim%3Athreat_protection_policy_create+apim%3Athreat_protection_policy_manage+openid&state=%2Fapis&tenantDomain=carbon.super&sessionDataKey=140f67a0-3498-4f7f-ac9f-845843d985c3&relyingParty=9s4I5cIx9bv9VxHogQbG3ij8Pe0a&type=oidc&sp=admin_admin_publisher&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL HTTP/1.1 200 3616 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 1.491
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:20 -0500] GET /logincontext?sessionDataKey=140f67a0-3498-4f7f-ac9f-845843d985c3&relyingParty=9s4I5cIx9bv9VxHogQbG3ij8Pe0a&tenantDomain=carbon.super&_=1582600818552 HTTP/1.1 200 20 https://localhost:9443/authenticationendpoint/login.do?client_id=9s4I5cIx9bv9VxHogQbG3ij8Pe0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fpublisher%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_create+apim%3Aapi_delete+apim%3Aapi_publish+apim%3Aapi_view+apim%3Aclient_certificates_add+apim%3Aclient_certificates_update+apim%3Aclient_certificates_view+apim%3Adocument_create+apim%3Adocument_manage+apim%3Aep_certificates_add+apim%3Aep_certificates_update+apim%3Aep_certificates_view+apim%3Aexternal_services_discover+apim%3Amediation_policy_create+apim%3Amediation_policy_manage+apim%3Amediation_policy_view+apim%3Apub_alert_manage+apim%3Apublisher_settings+apim%3Asubscription_block+apim%3Asubscription_view+apim%3Athreat_protection_policy_create+apim%3Athreat_protection_policy_manage+openid&state=%2Fapis&tenantDomain=carbon.super&sessionDataKey=140f67a0-3498-4f7f-ac9f-845843d985c3&relyingParty=9s4I5cIx9bv9VxHogQbG3ij8Pe0a&type=oidc&sp=admin_admin_publisher&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.044
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:20 -0500] GET /api/am/store/v1.0/tags?limit=25&offset=0 HTTP/1.1 200 103 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.037
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:20 -0500] GET /api/am/store/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 1612 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.069
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:20 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:20 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:20 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:20 -0500] GET /api/am/store/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.017
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:20 -0500] GET /api/am/store/v1.0/apis/bacd087f-16bd-439b-ab64-d3077a078910/thumbnail HTTP/1.1 204 - https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.018
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:20 -0500] GET /api/am/store/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.008
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:21 -0500] GET /api/am/store/v1.0/tags?limit=25&offset=0 HTTP/1.1 200 103 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.052
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:21 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:21 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:21 -0500] GET /api/am/store/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 1612 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.069
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:21 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:22 -0500] GET /api/am/store/v1.0/apis/bacd087f-16bd-439b-ab64-d3077a078910/thumbnail HTTP/1.1 204 - https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.011
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:22 -0500] GET /api/am/store/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.014
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:22 -0500] GET /api/am/store/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.010
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:25 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:25 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:27 -0500] GET /devportal/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/devportal/applications Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
127.0.0.1 - - [24/Feb/2020:22:20:27 -0500] GET /api/am/store/v1.0/settings HTTP/1.1 200 313 - Jakarta Commons-HttpClient/3.1 0.121
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:27 -0500] GET /devportal/services/configs HTTP/1.1 302 - https://localhost:9443/devportal/applications Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.344
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:27 -0500] GET /oauth2/authorize?response_type=code&client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&scope=apim:api_key%20apim:app_manage%20apim:app_update%20apim:dedicated_gateway%20apim:self-signup%20apim:store_settings%20apim:sub_alert_manage%20apim:sub_manage%20apim:subscribe%20openid&state=/applications&redirect_uri=https://localhost:9443/devportal/services/auth/callback/login HTTP/1.1 302 - https://localhost:9443/devportal/applications Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.016
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:27 -0500] GET /authenticationendpoint/login.do?client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_key+apim%3Aapp_manage+apim%3Aapp_update+apim%3Adedicated_gateway+apim%3Aself-signup+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=%2Fapplications&tenantDomain=carbon.super&sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&type=oidc&sp=admin_admin_store&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL HTTP/1.1 200 3523 https://localhost:9443/devportal/applications Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.030
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:27 -0500] GET /authenticationendpoint/css/Roboto.css HTTP/1.1 200 301 https://localhost:9443/authenticationendpoint/login.do?client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_key+apim%3Aapp_manage+apim%3Aapp_update+apim%3Adedicated_gateway+apim%3Aself-signup+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=%2Fapplications&tenantDomain=carbon.super&sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&type=oidc&sp=admin_admin_store&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:27 -0500] GET /authenticationendpoint/libs/bootstrap_3.4.1/css/bootstrap.min.css HTTP/1.1 200 20019 https://localhost:9443/authenticationendpoint/login.do?client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_key+apim%3Aapp_manage+apim%3Aapp_update+apim%3Adedicated_gateway+apim%3Aself-signup+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=%2Fapplications&tenantDomain=carbon.super&sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&type=oidc&sp=admin_admin_store&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.023
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:27 -0500] GET /authenticationendpoint/css/custom-common.css HTTP/1.1 200 1599 https://localhost:9443/authenticationendpoint/login.do?client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_key+apim%3Aapp_manage+apim%3Aapp_update+apim%3Adedicated_gateway+apim%3Aself-signup+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=%2Fapplications&tenantDomain=carbon.super&sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&type=oidc&sp=admin_admin_store&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:27 -0500] GET /authenticationendpoint/images/logo-inverse.svg HTTP/1.1 200 4663 https://localhost:9443/authenticationendpoint/login.do?client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_key+apim%3Aapp_manage+apim%3Aapp_update+apim%3Adedicated_gateway+apim%3Aself-signup+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=%2Fapplications&tenantDomain=carbon.super&sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&type=oidc&sp=admin_admin_store&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:27 -0500] GET /authenticationendpoint/libs/bootstrap_3.4.1/js/bootstrap.min.js HTTP/1.1 200 11103 https://localhost:9443/authenticationendpoint/login.do?client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_key+apim%3Aapp_manage+apim%3Aapp_update+apim%3Adedicated_gateway+apim%3Aself-signup+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=%2Fapplications&tenantDomain=carbon.super&sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&type=oidc&sp=admin_admin_store&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.008
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:27 -0500] GET /authenticationendpoint/libs/jquery_3.4.1/jquery-3.4.1.js HTTP/1.1 200 85503 https://localhost:9443/authenticationendpoint/login.do?client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_key+apim%3Aapp_manage+apim%3Aapp_update+apim%3Adedicated_gateway+apim%3Aself-signup+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=%2Fapplications&tenantDomain=carbon.super&sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&type=oidc&sp=admin_admin_store&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.068
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:28 -0500] GET /logincontext?sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&tenantDomain=carbon.super&_=1582600827902 HTTP/1.1 200 20 https://localhost:9443/authenticationendpoint/login.do?client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_key+apim%3Aapp_manage+apim%3Aapp_update+apim%3Adedicated_gateway+apim%3Aself-signup+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=%2Fapplications&tenantDomain=carbon.super&sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&type=oidc&sp=admin_admin_store&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:37 -0500] GET /logincontext?sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&tenantDomain=carbon.super&_=1582600827903 HTTP/1.1 200 20 https://localhost:9443/authenticationendpoint/login.do?client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_key+apim%3Aapp_manage+apim%3Aapp_update+apim%3Adedicated_gateway+apim%3Aself-signup+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=%2Fapplications&tenantDomain=carbon.super&sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&type=oidc&sp=admin_admin_store&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [24/Feb/2020:22:20:37 -0500] POST /commonauth HTTP/1.1 302 - https://localhost:9443/authenticationendpoint/login.do?client_id=YV4XNkVcUgH891pFy5E0f3tFuB0a&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Flocalhost%3A9443%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aapi_key+apim%3Aapp_manage+apim%3Aapp_update+apim%3Adedicated_gateway+apim%3Aself-signup+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=%2Fapplications&tenantDomain=carbon.super&sessionDataKey=a832fec6-3365-4816-999b-21d9a5c2bc5a&relyingParty=YV4XNkVcUgH891pFy5E0f3tFuB0a&type=oidc&sp=admin_admin_store&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.035
